project	run	cb_halstead_simple	cb_halstead_simple_effort	cb_halstead_simple_difficulty	cb_halstead_simple_volume	cb_halstead_simple_vocabulary	cb_halstead_simple_length	cb_halstead_simple_div	cb_halstead_simple_effort_div	cb_halstead_simple_difficulty_div	cb_halstead_simple_volume_div	cb_halstead_simple_vocabulary_div	cb_halstead_simple_length_div	cb_halstead_simple_bt	cb_halstead_simple_effort_bt	cb_halstead_simple_difficulty_bt	cb_halstead_simple_volume_bt	cb_halstead_simple_vocabulary_bt	cb_halstead_simple_length_bt	cb_halstead_inherit	cb_halstead_inherit_effort	cb_halstead_inherit_difficulty	cb_halstead_inherit_volume	cb_halstead_inherit_vocabulary	cb_halstead_inherit_length	cb_halstead_inherit_div	cb_halstead_inherit_effort_div	cb_halstead_inherit_difficulty_div	cb_halstead_inherit_volume_div	cb_halstead_inherit_vocabulary_div	cb_halstead_inherit_length_div	cb_halstead_inherit_bt	cb_halstead_inherit_effort_bt	cb_halstead_inherit_difficulty_bt	cb_halstead_inherit_volume_bt	cb_halstead_inherit_vocabulary_bt	cb_halstead_inherit_length_bt
hadoop-hdfs	0	0.6286951383605602	0.6022462779669095	0.5338021192000582	0.6298853999157829	0.6437247633161904	0.628250173538193	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5129620926016373	0.48495479624212795	0.39624583963352933	0.5137185857847291	0.5301589004491444	0.512863008937252	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	1	0.6288543988509704	0.6025193948400763	0.5339139168071424	0.6299151538540272	0.6432535649180373	0.6289036570126311	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5127964813095541	0.48478512512617417	0.3972539598392381	0.5138611709125553	0.5302252592959553	0.5130584901784686	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	2	0.6288079701944229	0.6022023478062215	0.5335110858453767	0.6297516124935714	0.6426421157955428	0.629298372728245	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.512961358352788	0.48473486188834003	0.39641154631697023	0.513715277731585	0.5306676828453802	0.5127689501477931	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	3	0.6282088466944488	0.6025814160817748	0.5341370908062865	0.629610480037254	0.6433943694576764	0.6288233226290356	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5127009863495456	0.4850045881395902	0.3963894062399383	0.5136871098591648	0.5305187247565184	0.5131730908159506	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	4	0.6291887733076499	0.6018954067419915	0.5340650581808527	0.6296860224896115	0.6432203367966648	0.6290389824593863	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5125864435873362	0.4846774613341128	0.3971984072723161	0.5141892756183108	0.5302221733331852	0.5127637412942279	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	5	0.6291541135777269	0.60262333700437	0.5345308945931766	0.6299745693983154	0.6431772147072564	0.6281831689870923	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5126786249256322	0.48490668277188176	0.3968582220701388	0.5136890442911863	0.5305049485468682	0.512571072314285	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	6	0.6290001881561655	0.6024440246924998	0.5337102189070481	0.6296605457254598	0.6431482412993169	0.6286749673263329	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5130627275132279	0.4845725564264283	0.39686715801624983	0.5138678414364786	0.5306078854684672	0.5126410029010129	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	7	0.6287930502782294	0.6025510418220208	0.5337886646581348	0.6304793804858024	0.643061929708993	0.6293038802203454	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5128544148648008	0.48470769234969024	0.39676158000327266	0.513489744518276	0.5302930314320256	0.5130683436457131	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	8	0.6292657908839498	0.6019633693192901	0.5343112159048419	0.6299980631189762	0.6429604963217572	0.6287707467906997	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5125075719537859	0.4844554223947081	0.39641602178342633	0.5134681738416299	0.5304678766966213	0.5128210709071526	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hadoop-hdfs	9	0.6288873575331586	0.602047160709008	0.5341882507311849	0.6299326379281383	0.6433772046254382	0.629186259331417	0.6408054289572745	0.5084812323787411	0.416101011598781	0.6151392250057007	0.45638020497257326	0.6408054289572745	0.6299157002566638	0.6033730816138068	0.5350121340428674	0.6307464470038557	0.644176875977904	0.6299157002566638	0.5132593889692999	0.4846006816098332	0.3963749185638246	0.5134928785665055	0.5308525519100423	0.5126563653359418	0.6003189888554182	0.4376697274653686	0.37329797344754806	0.5681632200114753	0.4098834193815915	0.6003189888554182	0.513836871534318	0.4856685749166878	0.3977984269639909	0.51477422159535	0.5315016164235727	0.513836871534318
hbase-server	0	0.8756412030854304	0.8545639477162184	0.820750955978419	0.8767503757606449	0.8861936894371224	0.8756412030854304	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.824714545533067	0.8101997458760932	0.7807362282480619	0.8270367537416542	0.8352041011810221	0.8246739940326615	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	1	0.8756209273352276	0.854550739674608	0.8207728800334921	0.8767909272610503	0.8861717653820492	0.8756614788356331	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.8246942697828643	0.810214602222574	0.7807362282480619	0.8270032699498411	0.8352243769312248	0.8246739940326615	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	2	0.8755490148369901	0.8546061475214943	0.8207931557836949	0.876735519414164	0.8862139651873252	0.8756412030854304	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.824714545533067	0.8101980975712227	0.7807159524978591	0.8270235457000439	0.8351689690843385	0.8246739940326615	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	3	0.8756614788356331	0.8545858717712916	0.8207158238817355	0.8767152436639614	0.8861585573404389	0.8756412030854304	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.8246739940326615	0.810214602222574	0.7807159524978591	0.8270032699498411	0.8351838254308193	0.824714545533067	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	4	0.8756614788356331	0.8546061475214943	0.8207728800334921	0.8767487274557744	0.8861569090355684	0.8756412030854304	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.8246591376861807	0.8102348779727767	0.7807159524978591	0.8270789535469302	0.8352243769312248	0.824638861935978	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	5	0.8756412030854304	0.8545436719660157	0.8207931557836949	0.8767557951643669	0.8862139651873252	0.8756614788356331	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.824714545533067	0.810214602222574	0.7806956767476564	0.8270586777967274	0.8352243769312248	0.8246942697828643	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	6	0.8755857952385441	0.8546061475214943	0.8207306802282162	0.8767706515108477	0.8861788330906417	0.8755990032801544	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.824714545533067	0.8102348779727767	0.7807159524978591	0.8270789535469302	0.8352243769312248	0.824714545533067	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	7	0.8756209273352276	0.8545842234664212	0.8207377479368086	0.876735519414164	0.8861585573404389	0.8755506631418605	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.8246942697828643	0.8102129539177035	0.7807362282480619	0.8270789535469302	0.8351821771259488	0.8246942697828643	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	8	0.8756614788356331	0.8545858717712916	0.8207931557836949	0.8767909272610503	0.8861585573404389	0.8756060709887468	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.824714545533067	0.81017782182102	0.7807010961513784	0.8270586777967274	0.8351892448345413	0.8246926214779938	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
hbase-server	9	0.8756209273352276	0.8545304639244053	0.8207526042832894	0.8766801115672778	0.8862123168824547	0.8756614788356331	0.9611530254538535	0.9206224456325773	0.9198382019953254	0.9590120508209325	0.9391751213904099	0.9611530254538535	0.8754771023387525	0.8544217710246138	0.8206087792868144	0.8766065507641698	0.8860498644406474	0.8754771023387525	0.8246942697828643	0.810214602222574	0.7807362282480619	0.8270789535469302	0.8352041011810221	0.8246739940326615	0.9542168324173208	0.8831229401300443	0.8853336516501578	0.950545996169452	0.9072678234721159	0.9542168324173208	0.8245301690361865	0.810070777226099	0.7805518517511814	0.8268945770500497	0.8350400004343442	0.8245301690361865
zookeeper-server	0	0.9544906764443883	0.9458812487286857	0.9535257927740252	0.9500739554180783	0.9515144859681979	0.9501011352397787	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9397999828153385	0.9508075914118778	0.9456708243026184	0.9505767821195351	0.9520512874467801	0.9485722702691328	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
zookeeper-server	1	0.950053570551803	0.9495915135828967	0.9480214404954794	0.9532537753649111	0.952995786250868	0.9566172783003317	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9539878497429315	0.960864344633125	0.9483070478154437	0.9432246403495851	0.9527577436188793	0.9525473191928119	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
zookeeper-server	2	0.9498291178306645	0.9441347259923265	0.9522413270065723	0.9543815187733659	0.9471249447635881	0.9569572452636969	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9591110269413406	0.952554114148237	0.9500395422567318	0.9559583868162083	0.9486062450462583	0.9436658740679952	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
zookeeper-server	3	0.9470701467359665	0.9525269343265366	0.9517588851713907	0.9353764668336034	0.9566648429883075	0.9554759449810267	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9456640293471933	0.9487618714447039	0.9466832726609572	0.9520309025805049	0.9502843798441456	0.9569368603974217	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
zookeeper-server	4	0.9478789656236629	0.9508143863673029	0.952044492491355	0.9451476127348862	0.9466221180621314	0.9500807503735034	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9488030795614755	0.945901633594961	0.9569572452636969	0.9507464368130519	0.9478653757128127	0.9509840410608197	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
zookeeper-server	5	0.9520037227588045	0.9502572000224453	0.9534782280860495	0.9540150295646319	0.9456572343917682	0.9510660189101418	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9497815531426888	0.9535257927740252	0.9510388390884413	0.9458744537732606	0.9564748034285153	0.9480966233893764	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
zookeeper-server	6	0.9544086985950663	0.9545042663552386	0.9461464711823748	0.956195991063976	0.9515552557007484	0.9566512530774572	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9525405242373868	0.955672779496244	0.9540014396537817	0.9465469351682343	0.9515144859681979	0.9464044602964179	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
zookeeper-server	7	0.9515688456115986	0.9559380019499331	0.9535189978186002	0.9476005916433446	0.9478653757128128	0.9589141924261235	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9535189978186001	0.9573921224109028	0.9546875109596056	0.9422257819020965	0.960089500522554	0.9517656801268158	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
zookeeper-server	8	0.9584181606800918	0.9579153339786349	0.9535122028631751	0.9559244120390828	0.9496186934045971	0.95056998716411	0.9301713117858721	0.9481034183448015	0.9515280758790481	0.9321350539037239	0.9510388390884414	0.9301713117858721	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9456776192580435	0.9505903720303853	0.9525269343265367	0.951521280923623	0.950053570551803	0.9450860197518395	0.9262438275501688	0.9481034183448015	0.9554555601147514	0.9340987960215755	0.9530025812062931	0.9262438275501688	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918	0.9584181606800918
