org.apache.hadoop.hbase.TestFullLogReconstruction#setUpBeforeClass	1
org.apache.hadoop.hbase.TestFullLogReconstruction#tearDownAfterClass	1
org.apache.hadoop.hbase.TestFullLogReconstruction#testReconstruction	2
org.apache.hadoop.hbase.TestFullLogReconstruction#evaluate	1
org.apache.hadoop.hbase.TestFullLogReconstruction#explainFailure	1
org.apache.hadoop.hbase.TestStochasticBalancerJmxMetrics#setupBeforeClass	6
org.apache.hadoop.hbase.TestStochasticBalancerJmxMetrics#tearDownAfterClass	1
org.apache.hadoop.hbase.TestStochasticBalancerJmxMetrics#testJmxMetrics_EnsembleMode	2
org.apache.hadoop.hbase.TestStochasticBalancerJmxMetrics#testJmxMetrics_PerTableMode	2
org.apache.hadoop.hbase.TestStochasticBalancerJmxMetrics#readJmxMetricsWithRetry	3
org.apache.hadoop.hbase.TestStochasticBalancerJmxMetrics#readJmxMetrics	7
org.apache.hadoop.hbase.TestStochasticBalancerJmxMetrics#getExpectedJmxMetrics	3
org.apache.hadoop.hbase.TestStochasticBalancerJmxMetrics#printMetrics	3
org.apache.hadoop.hbase.TestServerName#testHash	1
org.apache.hadoop.hbase.TestServerName#testGetHostNameMinusDomain	1
org.apache.hadoop.hbase.TestServerName#testShortString	1
org.apache.hadoop.hbase.TestServerName#testRegexPatterns	1
org.apache.hadoop.hbase.TestServerName#testParseOfBytes	1
org.apache.hadoop.hbase.TestServerName#testServerName	1
org.apache.hadoop.hbase.TestServerName#testHostNameCaseSensitivity	1
org.apache.hadoop.hbase.TestServerName#testInterning	1
org.apache.hadoop.hbase.TestServerName#testInterningDoesWeakReferences	2
org.apache.hadoop.hbase.TestServerSideScanMetricsFromClientSide#setUpBeforeClass	1
org.apache.hadoop.hbase.TestServerSideScanMetricsFromClientSide#createTestTable	1
org.apache.hadoop.hbase.TestServerSideScanMetricsFromClientSide#tearDownAfterClass	1
org.apache.hadoop.hbase.TestServerSideScanMetricsFromClientSide#createPuts	4
