project	run	cb_cyclo	cb_cyclo_bt	cb_cyclo_div	cb_cyclo_halstead_simple_volume	cb_cyclo_halstead_simple_length	cb_cyclo_halstead_simple_vocabulary	cb_cyclo_halstead_simple_volume_vocabulary	cb_cyclo_halstead_simple_volume_length	cb_cyclo_halstead_inherit_volume	cb_cyclo_halstead_inherit_length	cb_cyclo_halstead_inherit_vocabulary	cb_cyclo_halstead_inherit_volume_vocabulary	cb_cyclo_halstead_inherit_volume_length	cb_cyclo_halstead_simple_volume_div	cb_cyclo_halstead_simple_length_div	cb_cyclo_halstead_simple_vocabulary_div	cb_cyclo_halstead_simple_volume_vocabulary_div	cb_cyclo_halstead_simple_volume_length_div	cb_cyclo_halstead_inherit_volume_div	cb_cyclo_halstead_inherit_length_div	cb_cyclo_halstead_inherit_vocabulary_div	cb_cyclo_halstead_inherit_volume_vocabulary_div	cb_cyclo_halstead_inherit_volume_length_div	cb_cyclo_halstead_simple_volume_bt	cb_cyclo_halstead_simple_length_bt	cb_cyclo_halstead_simple_vocabulary_bt	cb_cyclo_halstead_simple_volume_vocabulary_bt	cb_cyclo_halstead_simple_volume_length_bt	cb_cyclo_halstead_inherit_volume_bt	cb_cyclo_halstead_inherit_length_bt	cb_cyclo_halstead_inherit_vocabulary_bt	cb_cyclo_halstead_inherit_volume_vocabulary_bt	cb_cyclo_halstead_inherit_volume_length_bt
hadoop-hdfs	0	0.6674500338607013	0.7618478989511154	0.9152039923805924	0.682003496909577	0.6790398302125887	0.6835352458905753	0.6820819437272748	0.6819796717789504	0.6772030750274173	0.6742100173158049	0.6784388675005831	0.677170686786604	0.6770788622805937	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	1	0.7106964813470549	0.7618478989511154	0.9152039923805924	0.6820591368435569	0.67906742498845	0.683531756553418	0.6821037173070842	0.6820613491853409	0.6771965131232138	0.6742402396656425	0.6784992230036649	0.6771828076956663	0.6772226043046828	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	2	0.7155284503102534	0.7618478989511154	0.9152041486199718	0.6820452110902053	0.6790007288501996	0.683538273926994	0.6820428317112817	0.6819617137372823	0.6772245788993715	0.674178617167101	0.6784714242820078	0.6771180093601779	0.6771423033324783	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	3	0.6902921476702146	0.7618478989511154	0.9152041486199718	0.6820215410317338	0.6790625053181866	0.6835446430405736	0.6820294315994728	0.6820537354084889	0.6771329827625049	0.6741573311143817	0.6784928127783477	0.6772197015602086	0.6771689075006974	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	4	0.7011060313331634	0.7618478989511154	0.9152039923805924	0.6820437598954078	0.6790135127060861	0.6835543078816708	0.6820844796366933	0.6820261561055836	0.677122453513223	0.6741661033912254	0.6784796950932516	0.6771761968642962	0.6771481473188814	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	5	0.7229077063442789	0.7618478989511154	0.9152040370204151	0.6820295664844607	0.6791203824462203	0.683447236224156	0.6820554587147774	0.6820493157237412	0.6771188287181031	0.6742316019350458	0.6783865949924187	0.6771369723465869	0.6771371901929855	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	6	0.7297539460057237	0.7618478989511154	0.9152041486199718	0.6819919447223025	0.678992112500989	0.6836345709953225	0.6820035209864613	0.6820578582040705	0.6771776066323306	0.6742133945600528	0.6784430104005191	0.6771601746699797	0.677080979720946	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	7	0.6947384099582347	0.7618478989511154	0.9152041486199718	0.6820625612504023	0.6791166407426373	0.6835287146441097	0.682016307650132	0.6820943051159808	0.6771324175413779	0.6741910582314793	0.6784941389961495	0.6772475730921959	0.6771195748695401	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	8	0.7085775091345421	0.7618478989511154	0.9152040816602378	0.6820430687594319	0.6791135795108599	0.6835105904837506	0.6819581240561728	0.6819953229312976	0.6771692273566872	0.6741845888429515	0.6784956656229157	0.6771272269806691	0.6772159760802706	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hadoop-hdfs	9	0.7034833473851351	0.7618478989511154	0.9152040370204151	0.6820344547359266	0.6790749132907626	0.6834865750637692	0.6819154928636226	0.68201664647791	0.6772349117557149	0.6740868628647607	0.678499000135055	0.6772032052594056	0.6770443913190345	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.9152041039801491	0.6822337800818489	0.6792565253758239	0.6837302692179377	0.6822337800818489	0.6822337800818489	0.6773498603180377	0.6743726056120128	0.6786761123752169	0.6773498603180377	0.6773498603180377
hbase-server	0	0.8187941403683523	0.8353079062283023	0.9946804856258203	0.809699374785202	0.8096667352987494	0.8125377378029165	0.8096977147409387	0.8096859101887595	0.8079375495601581	0.8079177838807446	0.8105997271083134	0.8079417159959893	0.8079417961840426	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	1	0.8285274490080283	0.8353079062283023	0.9946806373401849	0.8096884237156955	0.8096737293600043	0.8125407374479275	0.8097021231328668	0.8097021006434565	0.8079461393749475	0.8079181174206203	0.8105835281305493	0.8079461038306949	0.8079507746449303	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	2	0.8226425645738782	0.835307889723338	0.9946805998977444	0.809693110368799	0.8096649512375118	0.8125405772833421	0.809702092066084	0.8096904267587939	0.807943567271977	0.8079152206363776	0.8105906057107022	0.8079388440316934	0.807941813445103	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	3	0.8271512824844472	0.8353079062283023	0.9946805992260479	0.8096929659744997	0.8096735080423728	0.8125376283673901	0.8096948408334971	0.8096903180256366	0.8079480003655279	0.8079224973229019	0.8105865696405059	0.8079371022278375	0.8079436318452161	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	4	0.8186341136198966	0.8353079062283023	0.9946806164027086	0.8096976114291523	0.8096708131727498	0.8125424158664833	0.809692940113383	0.8096975537554071	0.8079436854494537	0.8079179246996842	0.810595202015212	0.8079391481871839	0.8079507659380232	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	5	0.8216219837124753	0.835307889723338	0.9946804303350227	0.8096975912760038	0.809673552780309	0.8125360585421858	0.8096933763877767	0.8096950449114863	0.8079435856934769	0.8079063302792238	0.810588079583037	0.8079507773957577	0.8079462786505492	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	6	0.8231094898365711	0.835307889723338	0.9946805951031032	0.809697447818921	0.8096574727189965	0.8125450478533335	0.8096930533390307	0.8096977106742345	0.8079480420823636	0.8079224304789272	0.8105951133035562	0.8079373387184073	0.8079372752639608	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	7	0.8175825858887315	0.8353079062283023	0.9946806122797639	0.8096903662505716	0.8096622141642769	0.812536096903751	0.8096843457879251	0.8096933940962456	0.8079462938356519	0.8079105016255311	0.8105862394553515	0.8079418222057801	0.8079345775396911	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	8	0.8190687725556357	0.8353079062283023	0.9946804856258203	0.8096906257729231	0.8096735397364245	0.8125449102227956	0.8096950776511416	0.8096905354902636	0.8079435761305804	0.8079225060298091	0.8105906371772928	0.8079389896597755	0.8079372782312911	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
hbase-server	9	0.827225190706724	0.8353079062283023	0.9946806545168455	0.809693279608491	0.8096710167071611	0.8125406092923042	0.8096976935569441	0.8096906347501034	0.8079416802352335	0.8079197994859484	0.8105908833027067	0.8079420499894427	0.8079463073772705	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.9946806545168455	0.8097021409686506	0.8096782084535981	0.8125496121773588	0.8097021409686506	0.8097021409686506	0.8079507950482366	0.8079268625331841	0.8105997892822254	0.8079507950482366	0.8079507950482366
zookeeper-server	0	0.9040017044982109	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	1	0.9050407485084996	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	2	0.903433194123027	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.9017904055482678	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	3	0.9072559388308645	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.9017904055482678	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	4	0.908337537415311	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.9017904055482678	0.901790405548268	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	5	0.9083117932192545	0.9017904055482678	0.9016148973337331	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.9017904055482678	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	6	0.9083501367616104	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.9017904055482678	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	7	0.9039929965243336	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.9017904055482678	0.9017904055482678	0.901790405548268	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	8	0.9039993202310908	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.9017904055482678	0.9017904055482678	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
zookeeper-server	9	0.9078053287088446	0.9017904055482678	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.9017904055482678	0.901790405548268	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.9016148973337331	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.901790405548268	0.9017904055482678	0.901790405548268	0.901790405548268
alluxio-core	0	0.8731845602344425	0.8563850633418408	0.7505830785686878	0.7545197343384564	0.7551667181315704	0.7561188230565818	0.7554208368099868	0.7554232670901107	0.7537785008136246	0.7542181312140769	0.7548330405973996	0.7537785008136247	0.7537240625388514	0.7505587757674497	0.7505587757674497	0.7502904728417812	0.7505587757674497	0.7505587757674497	0.7505578036554001	0.7505578036554001	0.7502904728417812	0.7505578036554001	0.7505578036554001	0.7545741726132298	0.75516769024362	0.756118823056582	0.7545741726132298	0.7545741726132298	0.7537785008136249	0.7537726681413277	0.7543924380848983	0.7537785008136249	0.7537785008136249
