org.apache.zookeeper.test.StandaloneTest	3261.0	16020.0	27.0	808.0
org.apache.zookeeper.test.GetChildren2Test	3404.0	16681.0	22.0	800.0
org.apache.zookeeper.test.SessionTimeoutTest	3377.0	17067.0	25.0	816.0
org.apache.zookeeper.test.MultiAsyncTransactionTest	3542.0	17578.0	30.0	838.0
org.apache.zookeeper.test.ObserverHierarchicalQuorumTest	3302.0	17630.0	13.0	837.0
org.apache.zookeeper.test.QuorumBase	4504.0	19612.0	40.0	915.0
org.apache.zookeeper.test.NettyNettySuiteTest	3648.0	19591.0	10.0	884.0
org.apache.zookeeper.test.IntegrityCheck	4095.0	20258.0	36.0	920.0
org.apache.zookeeper.test.NettyNettySuiteHammerTest	3777.0	20263.0	10.0	910.0
org.apache.zookeeper.test.AtomicFileOutputStreamTest	4129.0	20800.0	21.0	952.0
org.apache.zookeeper.test.EmptiedSnapshotRecoveryTest	4223.0	21251.0	36.0	977.0
org.apache.zookeeper.test.QuorumMajorityTest	4193.0	21592.0	30.0	981.0
org.apache.zookeeper.test.NonRecoverableErrorTest	4461.0	22208.0	34.0	1019.0
org.apache.zookeeper.test.InvalidSnapshotTest	4369.0	22549.0	22.0	1026.0
org.apache.zookeeper.test.SaslAuthMissingClientConfigTest	4305.0	22698.0	19.0	1032.0
org.apache.zookeeper.test.LETest	4652.0	23261.0	36.0	1038.0
org.apache.zookeeper.test.RestoreCommittedLogTest	4527.0	23517.0	27.0	1037.0
org.apache.zookeeper.test.WatchEventWhenAutoResetTest	4893.0	24379.0	32.0	1052.0
org.apache.zookeeper.test.StringUtilTest	4540.0	24455.0	13.0	1049.0
org.apache.zookeeper.test.ACLRootTest	4687.0	24782.0	17.0	1053.0
org.apache.zookeeper.test.JMXEnv	5226.0	25705.0	34.0	1110.0
org.apache.zookeeper.test.FLEPredicateTest	4939.0	25994.0	29.0	1111.0
org.apache.zookeeper.test.ConnectStringParserTest	4917.0	26213.0	15.0	1128.0
org.apache.zookeeper.test.FLENewEpochTest	5321.0	26880.0	37.0	1151.0
org.apache.zookeeper.test.CreateTest	5198.0	27312.0	17.0	1148.0
org.apache.zookeeper.test.AuthTest	5378.0	27870.0	29.0	1169.0
org.apache.zookeeper.test.QuorumQuotaTest	5296.0	28075.0	22.0	1163.0
org.apache.zookeeper.test.DuplicateLocalSessionUpgradeTest	5395.0	28359.0	27.0	1172.0
org.apache.zookeeper.test.SessionTest	6098.0	29658.0	41.0	1218.0
org.apache.zookeeper.test.LoadFromLogNoServerTest	6034.0	30484.0	33.0	1263.0
org.apache.zookeeper.test.OOMTest	6035.0	31070.0	34.0	1272.0
org.apache.zookeeper.test.NioNettySuiteBase	5768.0	31151.0	12.0	1274.0
org.apache.zookeeper.test.ObserverQuorumHammerTest	5738.0	31201.0	16.0	1275.0
org.apache.zookeeper.test.ChrootTest	6037.0	31733.0	28.0	1291.0
org.apache.zookeeper.test.NioNettySuiteHammerTest	5813.0	31717.0	10.0	1281.0
org.apache.zookeeper.test.LocalSessionsOnlyTest	6119.0	32142.0	33.0	1303.0
org.apache.zookeeper.test.QuorumUtil	6739.0	33300.0	36.0	1338.0
org.apache.zookeeper.test.NioNettySuiteTest	6114.0	33287.0	10.0	1309.0
org.apache.zookeeper.test.WatcherTest	7253.0	35182.0	41.0	1365.0
org.apache.zookeeper.test.SessionInvalidationTest	6676.0	35462.0	25.0	1374.0
org.apache.zookeeper.test.EventTypeTest	6559.0	35538.0	19.0	1375.0
org.apache.zookeeper.test.DisconnectableZooKeeper	6573.0	35647.0	17.0	1384.0
org.apache.zookeeper.test.ObserverLETest	6660.0	35828.0	22.0	1398.0
org.apache.zookeeper.test.FourLetterWordsTest	7105.0	36821.0	28.0	1469.0
org.apache.zookeeper.test.ZkDatabaseCorruptionTest	7218.0	37389.0	34.0	1445.0
org.apache.zookeeper.test.SaslSuperUserTest	7166.0	37840.0	27.0	1469.0
org.apache.zookeeper.test.TestHammer	7031.0	37963.0	28.0	1450.0
org.apache.zookeeper.test.LeaderSessionTrackerTest	7294.0	38458.0	24.0	1468.0
org.apache.zookeeper.test.QuorumTest	8021.0	39918.0	39.0	1505.0
org.apache.zookeeper.test.ClientSSLTest	7625.0	40401.0	23.0	1520.0
org.apache.zookeeper.test.TestByteBufAllocator	7604.0	40679.0	30.0	1541.0
org.apache.zookeeper.test.SaslAuthDesignatedServerTest	7652.0	40965.0	27.0	1566.0
org.apache.zookeeper.test.ChrootAsyncTest	7547.0	41032.0	20.0	1555.0
org.apache.zookeeper.test.KeeperStateTest	7597.0	41170.0	23.0	1562.0
org.apache.zookeeper.test.SessionTrackerCheckTest	7947.0	41824.0	29.0	1596.0
org.apache.zookeeper.test.MaxCnxnsTest	7901.0	42163.0	29.0	1607.0
org.apache.zookeeper.test.AsyncTest	8078.0	42723.0	30.0	1613.0
org.apache.zookeeper.test.ClientSkipACLTest	7843.0	42745.0	12.0	1607.0
org.apache.zookeeper.test.ClientPortBindTest	8057.0	43034.0	31.0	1631.0
org.apache.zookeeper.test.FLEZeroWeightTest	8346.0	43651.0	34.0	1658.0
org.apache.zookeeper.test.ClientHammerTest	8572.0	44425.0	43.0	1658.0
org.apache.zookeeper.test.X509AuthTest	8704.0	45269.0	31.0	1745.0
org.apache.zookeeper.test.AsyncOpsTest	8826.0	46006.0	19.0	1820.0
org.apache.zookeeper.test.ServerCnxnTest	8726.0	46366.0	28.0	1835.0
org.apache.zookeeper.test.SaslAuthFailDesignatedClientTest	8690.0	46558.0	21.0	1845.0
org.apache.zookeeper.test.ACLTest	9137.0	47354.0	31.0	1865.0
org.apache.zookeeper.test.ChrootClientTest	8791.0	47416.0	20.0	1839.0
org.apache.zookeeper.test.OSMXBeanTest	8858.0	47590.0	25.0	1853.0
org.apache.zookeeper.test.ReadOnlyModeTest	9477.0	48705.0	33.0	1918.0
org.apache.zookeeper.test.NIOConnectionFactoryFdLeakTest	9067.0	48817.0	26.0	1895.0
org.apache.zookeeper.test.SaslAuthDesignatedClientTest	9327.0	49348.0	24.0	1942.0
org.apache.zookeeper.test.TruncateTest	9756.0	50416.0	28.0	1953.0
org.apache.zookeeper.test.RecoveryTest	9773.0	51171.0	32.0	1956.0
org.apache.zookeeper.test.ACLCountTest	9621.0	51488.0	26.0	1958.0
org.apache.zookeeper.test.QuorumHammerTest	9489.0	51573.0	18.0	1949.0
org.apache.zookeeper.test.SyncCallTest	9767.0	52103.0	28.0	1964.0
org.apache.zookeeper.test.NettyNettySuiteBase	9613.0	52226.0	12.0	1960.0
org.apache.zookeeper.test.BufferSizeTest	9799.0	52629.0	25.0	1994.0
org.apache.zookeeper.test.AsyncHammerTest	10181.0	53435.0	41.0	2005.0
org.apache.zookeeper.test.FLERestartTest	10242.0	54033.0	37.0	2008.0
org.apache.zookeeper.test.WatchedEventTest	10092.0	54324.0	21.0	2010.0
org.apache.zookeeper.test.ReconfigMisconfigTest	10244.0	54711.0	32.0	2023.0
org.apache.zookeeper.test.TestUtils	10084.0	54807.0	21.0	2019.0
org.apache.zookeeper.test.SSLAuthTest	10300.0	55224.0	18.0	2039.0
org.apache.zookeeper.test.GetProposalFromTxnTest	10443.0	55649.0	32.0	2047.0
org.apache.zookeeper.test.ObserverTest	10680.0	56387.0	25.0	2091.0
org.apache.zookeeper.test.NullDataTest	10432.0	56533.0	21.0	2062.0
org.apache.zookeeper.test.TestByteBufAllocatorTestHelper	10409.0	56653.0	13.0	2070.0
org.apache.zookeeper.test.ClientRetryTest	10448.0	56812.0	17.0	2073.0
org.apache.zookeeper.common.X509UtilTest	630	630	630	630
org.apache.zookeeper.common.X509TestContext	524	524	524	524
org.apache.zookeeper.common.ZKTrustManagerTest	685.0	1168.0	23.0	160.0
org.apache.zookeeper.common.X509TestHelpers	1069.0	2425.0	37.0	310.0
org.apache.zookeeper.common.FileKeyStoreLoaderBuilderProviderTest	483.0	2517.0	16.0	319.0
org.apache.zookeeper.common.PathUtilsTest	631.0	2832.0	12.0	361.0
org.apache.zookeeper.common.TimeTest	739.0	3132.0	27.0	404.0
org.apache.zookeeper.common.JKSFileLoaderTest	925.0	3664.0	25.0	449.0
org.apache.zookeeper.common.AtomicFileWritingIdiomTest	1561.0	5188.0	26.0	503.0
org.apache.zookeeper.common.PKCS12FileLoaderTest	1369.0	5618.0	25.0	496.0
org.apache.zookeeper.common.KeyStoreFileTypeTest	1339.0	6004.0	12.0	525.0
org.apache.zookeeper.common.PEMFileLoaderTest	1546.0	6481.0	25.0	513.0
