org.apache.hadoop.hbase.coprocessor.TestCoprocessorMetrics	2363.0	6656.0	33.0	611.0
org.apache.hadoop.hbase.coprocessor.TestRegionObserverForAddingMutationsFromCoprocessors	2214.0	8213.0	32.0	655.0
org.apache.hadoop.hbase.coprocessor.TestReadOnlyConfiguration	1539.0	8295.0	14.0	653.0
org.apache.hadoop.hbase.coprocessor.TestCoreRegionCoprocessor	1784.0	8667.0	19.0	659.0
org.apache.hadoop.hbase.coprocessor.TestMasterCoprocessorExceptionWithRemove	2056.0	9360.0	34.0	683.0
org.apache.hadoop.hbase.coprocessor.TestIncrementAndAppendWithNullResult	2100.0	9996.0	28.0	714.0
org.apache.hadoop.hbase.coprocessor.TestPassCustomCellViaRegionObserver	2837.0	11661.0	34.0	786.0
org.apache.hadoop.hbase.coprocessor.TestRegionObserverStacking	2552.0	12309.0	29.0	818.0
org.apache.hadoop.hbase.coprocessor.TestPostIncrementAndAppendBeforeWAL	2967.0	13383.0	26.0	855.0
org.apache.hadoop.hbase.coprocessor.TestRegionServerCoprocessorExceptionWithAbort	2759.0	13902.0	32.0	865.0
org.apache.hadoop.hbase.coprocessor.TestAppendTimeRange	3016.0	14691.0	32.0	898.0
org.apache.hadoop.hbase.coprocessor.TestCoprocessorInterface	3850.0	16483.0	38.0	975.0
org.apache.hadoop.hbase.coprocessor.TestWALObserver	4371.0	18693.0	36.0	1100.0
org.apache.hadoop.hbase.coprocessor.SampleRegionWALCoprocessor	3715.0	19222.0	30.0	1106.0
org.apache.hadoop.hbase.coprocessor.TestIncrementTimeRange	4041.0	20111.0	35.0	1125.0
org.apache.hadoop.hbase.coprocessor.TestCoprocessorConfiguration	4104.0	20903.0	24.0	1158.0
org.apache.hadoop.hbase.coprocessor.TestRegionObserverBypass	4448.0	22072.0	26.0	1175.0
org.apache.hadoop.hbase.coprocessor.TestMasterObserverToModifyTableSchema	4186.0	22516.0	29.0	1186.0
org.apache.hadoop.hbase.coprocessor.TestRegionObserverScannerOpenHook	4943.0	23953.0	32.0	1236.0
org.apache.hadoop.hbase.coprocessor.TestOpenTableInCoprocessor	4698.0	24664.0	34.0	1272.0
org.apache.hadoop.hbase.coprocessor.TestCoprocessorHost	4525.0	24992.0	31.0	1294.0
org.apache.hadoop.hbase.coprocessor.TestCoprocessorStop	4616.0	25387.0	22.0	1313.0
org.apache.hadoop.hbase.io.TestImmutableBytesWritable	359.0	628.0	27.0	91.0
org.apache.hadoop.hbase.io.TestByteBufferOutputStream	235.0	752.0	21.0	91.0
org.apache.hadoop.hbase.io.TestHeapSize	1750.0	3140.0	26.0	224.0
org.apache.hadoop.hbase.io.TestHFileLink	867.0	3818.0	20.0	298.0
org.apache.hadoop.hbase.io.TestMetricsIO	681.0	3951.0	16.0	307.0
org.apache.hadoop.hbase.io.TestFileLink	1472.0	5302.0	35.0	389.0
org.apache.hadoop.hbase.io.TestHalfStoreFileReader	1529.0	6370.0	31.0	469.0
org.apache.hadoop.hbase.replication.TestMasterReplication	757	757	757	757
org.apache.hadoop.hbase.replication.TestPerTableCFReplication	1864.0	3184.0	35.0	265.0
org.apache.hadoop.hbase.replication.TestReplicationMetricsforUI	976.0	3687.0	32.0	275.0
org.apache.hadoop.hbase.replication.TestRemoveFromSerialReplicationPeer	1055.0	4205.0	26.0	318.0
org.apache.hadoop.hbase.replication.TestReplicationKillMasterRS	840.0	4270.0	15.0	320.0
org.apache.hadoop.hbase.replication.TestSerialReplicationFailover	1041.0	4604.0	22.0	342.0
org.apache.hadoop.hbase.replication.TestReplicationSyncUpTool	1844.0	6009.0	32.0	422.0
org.apache.hadoop.hbase.replication.TestReplicationKillRS	1424.0	6394.0	34.0	428.0
org.apache.hadoop.hbase.replication.TestSerialReplication	2142.0	7887.0	30.0	472.0
org.apache.hadoop.hbase.replication.TestReplicationTrackerZKImpl	2056.0	8686.0	29.0	536.0
org.apache.hadoop.hbase.replication.TestVerifyCellsReplicationEndpoint	1992.0	9132.0	36.0	567.0
org.apache.hadoop.hbase.replication.TestNamespaceReplication	2495.0	10286.0	34.0	607.0
org.apache.hadoop.hbase.replication.TestReplicationKillMasterRSCompressed	1941.0	10350.0	15.0	596.0
org.apache.hadoop.hbase.replication.TestReplicationWALEntryFilters	3519.0	13235.0	25.0	672.0
org.apache.hadoop.hbase.replication.TestAddToSerialReplicationPeer	3399.0	14685.0	28.0	706.0
org.apache.hadoop.hbase.replication.TestReplicationBase	3731.0	15969.0	38.0	779.0
org.apache.hadoop.hbase.replication.DummyReplicationEndpoint	3034.0	16032.0	14.0	763.0
org.apache.hadoop.hbase.replication.TestReplicationKillMasterRSWithSeparateOldWALs	3077.0	16128.0	15.0	765.0
org.apache.hadoop.hbase.replication.TestReplicationDisableInactivePeer	3237.0	16410.0	27.0	780.0
org.apache.hadoop.hbase.replication.TestReplicationEndpoint	4633.0	18591.0	43.0	907.0
org.apache.hadoop.hbase.replication.TestReplicationSmallTests	4794.0	20336.0	36.0	973.0
org.apache.hadoop.hbase.replication.TestReplicationWithTags	4696.0	21420.0	37.0	1003.0
org.apache.hadoop.hbase.replication.TestReplicationProcedureRetry	4527.0	22138.0	28.0	1021.0
org.apache.hadoop.hbase.replication.TestReplicationChangingPeerRegionservers	4546.0	22663.0	34.0	1033.0
org.apache.hadoop.hbase.replication.TestReplicationKillSlaveRSWithSeparateOldWALs	4288.0	22752.0	15.0	1028.0
org.apache.hadoop.hbase.replication.TestReplicationStatus	4538.0	23169.0	29.0	1060.0
org.apache.hadoop.hbase.replication.ReplicationSourceDummy	4556.0	23540.0	23.0	1087.0
org.apache.hadoop.hbase.replication.TestReplicationKillSlaveRS	4395.0	23605.0	15.0	1086.0
org.apache.hadoop.hbase.replication.TestReplicationEmptyWALRecovery	4724.0	24094.0	29.0	1107.0
org.apache.hadoop.hbase.replication.SerialReplicationTestBase	5097.0	24970.0	40.0	1139.0
org.apache.hadoop.hbase.replication.TestMultiSlaveReplication	5549.0	26294.0	34.0	1192.0
org.apache.hadoop.hbase.replication.TestReplicationDroppedTables	5686.0	27478.0	36.0	1191.0
org.apache.hadoop.hbase.mapreduce.MapreduceTestingShim	357.0	487.0	25.0	82.0
org.apache.hadoop.hbase.util.BaseTestHBaseFsck	646	646	646	646
org.apache.hadoop.hbase.util.TestFSUtils	675	675	675	675
org.apache.hadoop.hbase.util.MultiThreadedUpdater	372	372	372	372
org.apache.hadoop.hbase.util.TestConnectionCache	122.0	144.0	16.0	51.0
org.apache.hadoop.hbase.util.LauncherSecurityManager	89.0	244.0	19.0	72.0
org.apache.hadoop.hbase.util.TestMiniClusterLoadParallel	171.0	415.0	16.0	95.0
org.apache.hadoop.hbase.util.TestByteBuffUtils	304.0	784.0	20.0	123.0
org.apache.hadoop.hbase.util.TestRegionSplitCalculator	1529.0	3093.0	28.0	284.0
org.apache.hadoop.hbase.util.TestConfigurationUtil	709.0	3131.0	21.0	249.0
org.apache.hadoop.hbase.util.TestBoundedPriorityBlockingQueue	1274.0	4161.0	34.0	298.0
org.apache.hadoop.hbase.util.TestFromClientSide3WoUnsafe	861.0	4257.0	15.0	309.0
org.apache.hadoop.hbase.util.MultiThreadedReaderWithACL	1196.0	4805.0	40.0	384.0
org.apache.hadoop.hbase.util.TestJSONMetricUtil	1138.0	5162.0	23.0	419.0
org.apache.hadoop.hbase.util.TestLossyCounting	1144.0	5441.0	20.0	438.0
org.apache.hadoop.hbase.util.LoadTestDataGeneratorWithTags	1290.0	5838.0	33.0	496.0
org.apache.hadoop.hbase.util.TestSortedList	1522.0	6573.0	27.0	531.0
org.apache.hadoop.hbase.util.StoppableImplementation	1240.0	6557.0	16.0	527.0
org.apache.hadoop.hbase.util.TestIdLock	1517.0	6890.0	31.0	565.0
org.apache.hadoop.hbase.util.MultiThreadedAction	2804.0	8986.0	49.0	760.0
org.apache.hadoop.hbase.util.TestDefaultEnvironmentEdge	1770.0	9011.0	21.0	712.0
org.apache.hadoop.hbase.util.MultiThreadedUpdaterWithACL	2461.0	10045.0	43.0	769.0
org.apache.hadoop.hbase.util.TestRegionMover	2641.0	11122.0	25.0	859.0
org.apache.hadoop.hbase.util.TestHBaseFsckCleanReplicationBarriers	2832.0	12233.0	30.0	934.0
org.apache.hadoop.hbase.util.TestHBaseFsckMOB	2707.0	12837.0	23.0	1001.0
org.apache.hadoop.hbase.util.TestEncryptionTest	2696.0	13265.0	21.0	1035.0
org.apache.hadoop.hbase.util.TestFSTableDescriptors	4172.0	16014.0	37.0	1174.0
org.apache.hadoop.hbase.util.TestHBaseFsckEncryption	3550.0	16747.0	27.0	1199.0
org.apache.hadoop.hbase.util.TestMiniClusterLoadSequential	3598.0	17399.0	30.0	1237.0
org.apache.hadoop.hbase.util.TestCompressionTest	3525.0	17897.0	24.0	1283.0
org.apache.hadoop.hbase.util.TestCoprocessorScanPolicy	4381.0	19464.0	34.0	1354.0
org.apache.hadoop.hbase.util.ProcessBasedLocalHBaseCluster	4910.0	21355.0	40.0	1572.0
org.apache.hadoop.hbase.util.TestRegionSplitter	5339.0	23851.0	33.0	1630.0
org.apache.hadoop.hbase.util.TestIncrementingEnvironmentEdge	4490.0	23860.0	14.0	1586.0
org.apache.hadoop.hbase.util.TestHFileArchiveUtil	4615.0	24121.0	18.0	1604.0
org.apache.hadoop.hbase.util.TestMiniClusterLoadEncoded	4584.0	24243.0	23.0	1602.0
org.apache.hadoop.hbase.util.MultiThreadedWriterBase	4885.0	24799.0	43.0	1637.0
org.apache.hadoop.hbase.util.TestIdReadWriteLock	5025.0	25282.0	37.0	1658.0
org.apache.hadoop.hbase.util.RestartMetaTest	5030.0	25753.0	24.0	1698.0
org.apache.hadoop.hbase.util.LoadTestDataGeneratorWithMOB	4842.0	25927.0	22.0	1691.0
org.apache.hadoop.hbase.util.ConstantDelayQueue	5170.0	26484.0	31.0	1708.0
org.apache.hadoop.hbase.util.HBaseHomePath	5014.0	26681.0	23.0	1735.0
org.apache.hadoop.hbase.util.TestBloomFilterChunk	5550.0	27804.0	33.0	1780.0
org.apache.hadoop.hbase.util.MockServer	5331.0	28116.0	23.0	1798.0
org.apache.hadoop.hbase.util.TestRootPath	5260.0	28284.0	18.0	1803.0
